fed;slot;oh;vfat;channel
1468;11;1;3;2
1468;11;1;4;126
1468;11;1;5;0
1468;11;1;5;2
1468;11;1;5;3
1468;11;1;6;118
1468;11;1;6;123
1468;11;1;6;124
1468;11;1;6;125
1468;11;1;7;0
1468;11;1;7;10
1468;11;1;8;0
1468;11;1;13;0
1468;11;1;13;1
1468;11;1;13;2
1468;11;1;14;124
1468;11;1;14;125
1468;11;1;15;0
1468;11;1;15;2
1468;11;1;16;2
1468;11;1;23;44
1468;11;1;23;126
1468;11;2;1;126
1468;11;2;4;0
1468;11;2;4;2
1468;11;2;4;3
1468;11;2;5;0
1468;11;2;5;3
1468;11;2;5;6
1468;11;2;9;0
1468;11;2;18;126
1468;11;2;19;122
1468;11;2;19;126
1468;11;2;20;122
1468;11;2;20;126
1468;11;2;21;126
1468;11;3;0;126
1468;11;3;1;126
1468;11;3;2;2
1468;11;3;3;2
1468;11;3;3;6
1468;11;3;4;0
1468;11;3;4;2
1468;11;3;5;0
1468;11;3;5;2
1468;11;3;6;0
1468;11;3;6;2
1468;11;3;7;0
1468;11;3;7;2
1468;11;3;8;0
1468;11;3;8;2
1468;11;3;9;0
1468;11;3;9;2
1468;11;3;10;0
1468;11;3;10;2
1468;11;3;11;0
1468;11;3;12;0
1468;11;3;12;2
1468;11;3;13;0
1468;11;3;13;2
1468;11;3;15;0
1468;11;3;15;2
1468;11;3;17;2
1468;11;3;18;126
1468;11;3;18;127
1468;11;3;19;126
1468;11;3;20;125
1468;11;3;20;126
1468;11;3;21;125
1468;11;3;21;126
1468;11;3;21;127
1468;11;3;22;126
1468;11;3;23;126
1468;11;4;0;126
1468;11;4;0;127
1468;11;4;1;126
1468;11;4;1;127
1468;11;4;2;0
1468;11;4;2;2
1468;11;4;2;3
1468;11;4;3;2
1468;11;4;3;3
1468;11;4;3;7
1468;11;4;4;125
1468;11;4;4;126
1468;11;4;4;127
1468;11;4;5;0
1468;11;4;5;2
1468;11;4;5;3
1468;11;4;5;27
1468;11;4;5;31
1468;11;4;6;126
1468;11;4;6;127
1468;11;4;7;2
1468;11;4;8;0
1468;11;4;8;2
1468;11;4;9;0
1468;11;4;9;2
1468;11;4;10;0
1468;11;4;10;2
1468;11;4;11;0
1468;11;4;11;2
1468;11;4;12;125
1468;11;4;12;126
1468;11;4;13;0
1468;11;4;13;1
1468;11;4;13;2
1468;11;4;13;3
1468;11;4;15;0
1468;11;4;15;2
1468;11;4;16;2
1468;11;4;17;2
1468;11;4;18;126
1468;11;4;18;127
1468;11;4;19;114
1468;11;4;19;119
1468;11;4;20;0
1468;11;4;20;7
1468;11;4;20;10
1468;11;4;21;125
1468;11;4;21;126
1468;11;4;21;127
1468;11;4;22;0
1468;11;4;22;2
1468;11;4;23;110
1468;11;6;2;2
1468;11;6;3;2
1468;11;6;4;0
1468;11;6;4;2
1468;11;6;7;2
1468;11;6;8;0
1468;11;6;8;2
1468;11;6;9;2
1468;11;6;14;57
1468;11;6;15;0
1468;11;6;18;126
1468;11;6;19;126
1468;11;6;20;126
1468;11;7;1;126
1468;11;7;2;0
1468;11;7;2;2
1468;11;7;2;3
1468;11;7;3;0
1468;11;7;3;2
1468;11;7;4;0
1468;11;7;4;2
1468;11;7;4;3
1468;11;7;5;0
1468;11;7;5;2
1468;11;7;6;0
1468;11;7;6;2
1468;11;7;7;0
1468;11;7;7;2
1468;11;7;8;0
1468;11;7;8;2
1468;11;7;9;0
1468;11;7;9;3
1468;11;7;10;0
1468;11;7;10;2
1468;11;7;12;0
1468;11;7;12;2
1468;11;7;13;0
1468;11;7;13;2
1468;11;7;15;0
1468;11;7;15;1
1468;11;7;15;2
1468;11;7;16;2
1468;11;7;18;126
1468;11;7;18;127
1468;11;7;19;122
1468;11;7;19;126
1468;11;7;19;127
1468;11;7;20;125
1468;11;7;20;126
1468;11;7;20;127
1468;11;7;21;126
1468;11;7;23;126
1468;11;8;0;126
1468;11;8;0;127
1468;11;8;1;126
1468;11;8;1;127
1468;11;8;2;0
1468;11;8;2;2
1468;11;8;2;3
1468;11;8;3;0
1468;11;8;3;2
1468;11;8;4;125
1468;11;8;4;126
1468;11;8;4;127
1468;11;8;5;0
1468;11;8;5;2
1468;11;8;5;3
1468;11;8;6;122
1468;11;8;6;126
1468;11;8;6;127
1468;11;8;7;2
1468;11;8;8;0
1468;11;8;8;2
1468;11;8;9;0
1468;11;8;9;2
1468;11;8;10;0
1468;11;8;10;2
1468;11;8;11;0
1468;11;8;11;2
1468;11;8;11;3
1468;11;8;11;21
1468;11;8;11;25
1468;11;8;11;34
1468;11;8;11;41
1468;11;8;11;45
1468;11;8;11;50
1468;11;8;11;54
1468;11;8;11;76
1468;11;8;11;96
1468;11;8;12;62
1468;11;8;12;63
1468;11;8;12;76
1468;11;8;12;82
1468;11;8;12;89
1468;11;8;12;95
1468;11;8;12;98
1468;11;8;13;0
1468;11;8;13;1
1468;11;8;13;2
1468;11;8;13;3
1468;11;8;14;125
1468;11;8;15;0
1468;11;8;15;2
1468;11;8;16;0
1468;11;8;16;2
1468;11;8;17;0
1468;11;8;17;2
1468;11;8;18;122
1468;11;8;18;125
1468;11;8;18;126
1468;11;8;19;120
1468;11;8;19;126
1468;11;8;20;0
1468;11;8;20;2
1468;11;8;21;125
1468;11;8;21;126
1468;11;8;22;0
1468;11;8;22;1
1468;11;8;22;2
1468;11;8;23;126
1468;11;8;23;127
1468;11;9;0;126
1468;11;9;1;118
1468;11;9;1;125
1468;11;9;1;126
1468;11;9;2;0
1468;11;9;2;2
1468;11;9;3;0
1468;11;9;3;2
1468;11;9;3;20
1468;11;9;4;125
1468;11;9;4;126
1468;11;9;4;127
1468;11;9;5;0
1468;11;9;5;1
1468;11;9;5;2
1468;11;9;5;3
1468;11;9;6;122
1468;11;9;6;126
1468;11;9;7;3
1468;11;9;9;0
1468;11;9;9;2
1468;11;9;10;0
1468;11;9;10;2
1468;11;9;11;31
1468;11;9;11;34
1468;11;9;11;54
1468;11;9;13;0
1468;11;9;13;1
1468;11;9;13;2
1468;11;9;13;3
1468;11;9;15;0
1468;11;9;15;2
1468;11;9;16;0
1468;11;9;16;2
1468;11;9;17;2
1468;11;9;17;3
1468;11;9;18;122
1468;11;9;18;125
1468;11;9;18;126
1468;11;9;19;126
1468;11;9;20;0
1468;11;9;20;2
1468;11;9;21;125
1468;11;9;21;126
1468;11;9;22;0
1468;11;9;22;2
1468;11;9;23;126
1468;11;9;23;127
1468;11;10;0;126
1468;11;10;1;122
1468;11;10;1;126
1468;11;10;2;0
1468;11;10;2;11
1468;11;10;2;26
1468;11;10;2;27
1468;11;10;3;2
1468;11;10;4;0
1468;11;10;4;2
1468;11;10;5;0
1468;11;10;5;2
1468;11;10;5;117
1468;11;10;5;120
1468;11;10;6;0
1468;11;10;6;2
1468;11;10;6;87
1468;11;10;6;90
1468;11;10;7;0
1468;11;10;7;1
1468;11;10;7;6
1468;11;10;7;10
1468;11;10;8;0
1468;11;10;8;2
1468;11;10;9;0
1468;11;10;9;2
1468;11;10;9;61
1468;11;10;9;64
1468;11;10;9;86
1468;11;10;9;87
1468;11;10;10;0
1468;11;10;10;2
1468;11;10;11;48
1468;11;10;11;49
1468;11;10;12;0
1468;11;10;12;2
1468;11;10;13;0
1468;11;10;13;85
1468;11;10;13;88
1468;11;10;15;0
1468;11;10;15;2
1468;11;10;15;91
1468;11;10;15;94
1468;11;10;16;3
1468;11;10;16;6
1468;11;10;18;126
1468;11;10;19;38
1468;11;10;19;39
1468;11;10;19;42
1468;11;10;19;43
1468;11;10;19;126
1468;11;10;20;122
1468;11;10;20;127
1468;11;10;21;125
1468;11;10;21;126
1468;11;11;0;1
1468;11;11;0;4
1468;11;11;0;126
1468;11;11;1;126
1468;11;11;2;2
1468;11;11;3;2
1468;11;11;4;0
1468;11;11;4;2
1468;11;11;5;0
1468;11;11;5;2
1468;11;11;5;3
1468;11;11;6;0
1468;11;11;6;2
1468;11;11;10;0
1468;11;11;10;2
1468;11;11;13;8
1468;11;11;13;10
1468;11;11;13;13
1468;11;11;13;23
1468;11;11;13;54
1468;11;11;13;68
1468;11;11;13;69
1468;11;11;13;75
1468;11;11;13;96
1468;11;11;13;97
1468;11;11;13;118
1468;11;11;13;124
1468;11;11;16;10
1468;11;11;17;2
1468;11;11;17;70
1468;11;11;17;71
1468;11;11;18;118
1468;11;11;18;122
1468;11;11;18;126
1468;11;11;19;126
